###FILE ALREADY PARSED###
28113.63 0 2
28175.04 0 1
28359.25 0 2
28420.66 0 1
28420.66 0 6
28604.87 0 2
28666.28 0 1
28911.9 0 5
28911.9 0 2
28911.9 0 3
29034.7 0 4
29096.11 0 2
29157.51 0 1
29280.32 0 5
29341.73 0 2
29403.13 0 1
29587.35 0 2
29648.75 0 1
29894.37 0 2
29894.37 0 3
30078.59 0 2
30139.99 0 1
30324.21 0 2
30385.61 0 7
30385.61 0 1
30569.83 0 2
30631.23 0 7
30631.23 0 1
30876.85 0 3
30876.85 0 2
30876.85 0 5
30999.66 0 4
31061.07 0 2
31122.47 0 1
31245.28 0 5
31306.69 0 2
31368.09 0 1
31552.31 0 2
31613.71 0 1
31859.33 0 2
31859.33 0 3
32043.55 0 2
32104.95 0 1
32289.17 0 2
32350.57 0 1
32534.79 0 2
32596.19 0 1
32841.81 0 4
32841.81 0 2
32841.81 0 3
33026.03 0 2
33087.43 0 1
33271.65 0 2
33333.05 0 5
33333.05 0 1
33517.27 0 2
33578.67 0 1
33824.29 0 3
33824.29 0 2
33824.29 0 6
34008.5 0 2
34069.91 0 1
34254.13 0 2
34315.53 0 7
34315.53 0 1
34499.75 0 2
34561.15 0 1
34806.77 0 3
34806.77 0 2
34806.77 0 6
34990.98 0 2
35052.39 0 1
35236.6 0 2
35298.01 0 1
35298.01 0 5
35482.22 0 2
35543.63 0 1
35789.25 0 3
35789.25 0 2
35789.25 0 7
35973.46 0 2
36034.87 0 1
36219.08 0 2
36280.49 0 1
36280.49 0 6
36464.7 0 2
36526.11 0 1
36771.73 0 3
36771.73 0 2
36771.73 0 5
36894.54 0 4
36955.94 0 2
37017.35 0 1
37140.16 0 5
37201.56 0 2
37262.97 0 1
37447.18 0 2
37508.59 0 1
37754.21 0 2
37754.21 0 3
37938.42 0 2
37999.83 0 1
37999.83 0 5
38122.64 0 6
38184.04 0 2
38184.04 0 7
38245.45 0 1
38429.66 0 2
38429.66 0 7
38491.07 0 1
38736.69 0 3
38736.69 0 2
38736.69 0 5
38859.5 0 4
38920.9 0 2
38982.31 0 1
39105.12 0 5
39166.52 0 2
39227.93 0 1
39412.14 0 2
39473.55 0 1
39719.17 0 2
39719.17 0 3
39903.38 0 2
39964.79 0 1
40149 0 2
40210.4 0 5
40456.02 0 2
40456.02 0 1
40701.64 0 6
40947.26 0 2
40947.26 0 1
41192.88 0 5
41438.5 0 2
41438.5 0 1
41561.31 0 7
41929.74 0 5
41929.74 0 2
41929.74 0 1
42175.36 0 4
42420.98 0 2
42420.98 0 1
42543.79 0 6
42912.22 0 5
42912.22 0 1
42912.22 0 2
43403.46 0 2
43403.46 0 1
43894.7 0 2
43894.7 0 1
44140.32 0 4
44385.94 0 2
44385.94 0 1
44631.56 0 5
44877.18 0 2
44877.18 0 1
45122.8 0 6
45368.42 0 2
45368.42 0 1
45491.23 0 7
45859.66 0 2
45859.66 0 1
45859.66 0 5
46105.28 0 4
46350.9 0 2
46350.9 0 1
46473.71 0 6
46842.14 0 5
46842.14 0 1
46842.14 0 2
47333.38 0 6
47333.38 0 2
47333.38 0 1
47579 0 5
47824.62 0 4
47824.62 0 2
47824.62 0 1
48070.24 0 3
48315.86 0 1
48561.48 0 3
48561.48 0 7
48684.29 0 3
48684.29 0 7
48929.91 0 1
49175.53 0 1
49236.93 0 2
49421.15 0 1
49482.55 0 3
49543.96 0 7
49666.77 0 4
49666.77 0 7
49728.17 0 3
49912.39 0 4
49973.79 0 5
50280.82 0 6
50526.44 0 5
50526.44 0 7
50649.25 0 5
50649.25 0 7
50894.87 0 3
51140.49 0 1
51201.89 0 2
51386.1 0 1
51508.91 0 3
51508.91 0 7
51631.72 0 7
51672.66 0 4
51836.41 0 5
52000.15 0 6
52000.15 0 2
52122.96 0 7
52245.77 0 1
52368.58 0 6
52429.99 0 7
52491.39 0 2
52614.2 0 7
52737.01 0 1
52859.82 0 5
52921.23 0 3
52982.63 0 2
53105.44 0 4
53228.25 0 1
53351.06 0 3
53412.47 0 4
53473.87 0 2
53596.68 0 5
53719.49 0 6
53719.49 0 1
53903.71 0 7
53965.11 0 1
53965.11-54210.73 0 2
54149.33 0 4
54210.73 0 1
54394.95 0 7
54456.35 0 3
54538.23 0 2
54579.16 0 6
54620.1 0 1
54701.97 0 3
54783.85 0 2
54824.78 0 7
54865.72 0 1
54947.59-55131.799999999996 0 2
55009 0 3
55070.4 0 4
55131.81 0 5
55131.81 0 3
55193.21 0 6
55193.21 0 1
55254.62-55807.26 0 7
55438.83 0 3
55561.64 0 3
55684.45 0 1
55766.32 0 2
55848.2 0 1
55930.07-56789.74 0 3
55930.07-56789.74 0 2
56175.69 0 4
56421.31 0 5
56544.12 0 4
56789.74 0 6
56912.55-57772.22 0 1
56912.55-57772.22 0 3
57158.17 0 7
57403.79 0 6
57526.6 0 4
57588 0 5
57772.22 0 4
57895.03-58754.7 0 1
57895.03-58754.7 0 2
58140.65 0 4
58386.27 0 5
58509.08 0 4
58754.7 0 5
58877.51-59737.18 0 1
58877.51-59737.18 0 3
59123.13 0 6
59368.75 0 7
59491.56 0 5
59552.96 0 6
59737.18 0 5
59859.99-60719.659999999996 0 3
59859.99-60719.659999999996 0 2
60105.61 0 4
60351.23 0 5
60474.04 0 4
60719.66 0 6
60842.47-61702.14 0 3
60842.47-61702.14 0 1
61088.09 0 7
61333.71 0 6
61456.52 0 4
61517.92 0 5
61702.14 0 4
61763.54 0 5
61824.95-62684.619999999995 0 2
61824.95-62684.619999999995 0 1
62009.16 0 6
62254.78 0 7
62439 0 6
62684.61 0 7
62807.42-63667.09 0 3
62807.42-63667.09 0 2
62930.23 0 7
62991.64 0 6
63298.66 0 5
63421.47 0 4
63667.09 0 7
63789.9 0 6
63789.9 0 3
63789.9 0 2
64035.52 0 5
64035.52 0 2
64035.52 0 3
64281.14 0 4
64403.95 0 7
64526.76 0 3
64526.76 0 2
64649.57 0 6
64772.38 0 1
64772.38 0 3
64895.19 0 6
65018 0 5
65018 0 1
65018 0 3
65263.62 0 4
65509.24 0 1
65509.24 0 3
65509.24 0 6
65754.86 0 4
65754.86-66614.53 0 1
65754.86-66614.53 0 2
66246.1 0 5
66737.34 0 6
66737.34-67105.76999999999 0 3
66737.34-67105.76999999999 0 1
67228.58 0 5
67228.58-67597.01 0 3
67228.58-67597.01 0 2
67719.82-69561.97 0 1
67719.82-69561.97 0 3
67719.82 0 4
67965.44 0 5
68211.06 0 6
68333.87 0 5
68579.49 0 6
68702.3-69561.97 0 7
69439.16 0 5
69684.78 0 4
69684.78-71526.93 0 2
69684.78-71526.93 0 1
69930.4 0 5
70176.02 0 6
70298.83 0 5
70544.45 0 7
70667.26-71526.93 0 5
71158.5 0 7
71588.33 0 6
71649.74 0 1
71833.95 0 3
71833.95 0 4
72140.98 0 5
72140.98 0 6
72140.98 0 1
72263.79 0 5
72263.79 0 6
72509.41 0 5
72509.41 0 6
72632.22 0 1
72755.03 0 3
72755.03 0 2
72816.43 0 4
73000.64 0 3
73000.64 0 2
73123.45 0 2
73123.45 0 3
73123.46 0 1
73184.86 0 4
73246.26 0 5
73491.88 0 5
73491.88 0 6
73614.7 0 1
73737.5 0 2
73737.5 0 3
73798.91 0 4
73798.91 0 5
73983.12 0 7
73983.12 0 6
74105.93 0 1
74228.74 0 3
74290.15 0 4
74351.55 0 6
74351.55 0 5
74597.17 0 1
74719.98 0 6
74781.39 0 5
74965.6 0 4
75027.01 0 6
75027.01 0 7
75088.41 0 1
75149.82 0 5
75211.22 0 6
75211.22 0 7
75456.84 0 5
75456.84 0 6
75579.65 0 1
75702.46 0 3
75702.46 0 4
75763.87 0 6
75763.87 0 5
76009.49 0 6
76009.49 0 5
76070.89 0 1
76193.7 0 7
76193.7 0 6
76439.32 0 3
76439.32 0 4
76500.73 0 6
76500.73 0 5
76562.13 0 1
76807.75 0 5
76807.75 0 6
76869.16 0 4
76930.56 0 7
76930.56 0 6
77053.37 0 1
77176.18 0 6
77176.18 0 7
77483.21 0 5
77544.61 0 1
77544.61 0 6
77544.61 0 7
77708.36 0 6
77708.36 0 5
77872.1 0 5
77872.1 0 4
78035.85 0 3
78035.85 0 6
78035.85 0 1
78199.6 0 4
78199.6 0 3
78363.34 0 5
78363.34 0 2
78527.09 0 1
79018.33 0 1
79509.57 0 1
79509.57 0 6
80000.81 0 7
80000.81 0 2
80000.81 0 1
80492.05 0 5
80492.05 0 7
80492.05 0 1
80614.86 0 6
80860.48 0 5
80983.29 0 1
80983.29 0 2
81474.53 0 1
81474.53 0 4
81720.15 0 5
81904.36 0 6
81965.77 0 1
81965.77 0 2
82088.58 0 5
82334.2 0 6
82395.6 0 5
82457.01 0 1
82579.82 0 4
82641.22 0 5
82825.44 0 6
82948.25 0 1
82948.25 0 2
83316.68 0 4
83439.49 0 5
83439.49 0 1
83500.89 0 6
83685.11 0 5
83930.73 0 1
83930.73 0 2
84176.35 0 5
84237.75 0 6
84421.97 0 5
84421.97 0 1
84667.59-84851.8 0 4
84913.21 0 2
84913.21 0 1
84913.21-85036.02 0 5
85097.42 0 6
85158.82-85281.63 0 7
85343.04 0 5
85404.44-85527.25 0 6
85404.44 0 1
85588.66-85895.68000000001 0 4
85895.68 0 1
85895.68 0 2
86018.49 0 3
86079.9 0 4
86202.71 0 5
86325.52 0 6
86386.92 0 1
86448.33 0 5
86509.73 0 6
86755.35 0 7
86816.76 0 6
86878.16 0 1
86878.16 0 2
86898.63 0 5
86980.5 0 4
87062.38 0 6
87246.59 0 5
